1.31,-0.015352,0.018281,-0.75424,0.0027067,0.00063779,75.334,-0.81773,0.71905,0.27007,8.0319,-0.46922,59.977
1.32,-0.024833,0.02312,-0.75143,0.077706,-0.010315,75.934,-0.81948,0.70461,0.26887,8.0203,-0.46854,59.89
1.33,-0.035396,0.021456,-0.74908,0.1254,-0.017788,76.536,-0.82803,0.69151,0.26792,8.0224,-0.46866,59.906
1.34,-0.043225,0.013927,-0.74753,0.1289,-0.019095,77.14,-0.8408,0.68485,0.26739,8.0276,-0.46897,59.945
1.35,-0.045468,0.0032162,-0.74607,0.086858,-0.013566,77.744,-0.84973,0.68463,0.26677,8.0348,-0.46939,59.999
1.36,-0.041315,-0.0068107,-0.74391,0.014267,-0.0031748,78.345,-0.85173,0.67899,0.26576,8.0252,-0.46882,59.927
1.37,-0.032275,-0.012476,-0.74118,-0.063247,0.0083332,78.944,-0.85261,0.6691,0.26446,8.0272,-0.46894,59.942
1.38,-0.021601,-0.011759,-0.73877,-0.11862,0.017047,79.546,-0.85961,0.65719,0.26368,8.0358,-0.46945,60.006
1.39,-0.013159,-0.004925,-0.73717,-0.13215,0.019877,80.151,-0.87212,0.64581,0.26338,8.0278,-0.46898,59.946
1.4,-0.01005,0.0055767,-0.73583,-0.098961,0.015623,80.755,-0.88242,0.64292,0.26278,8.027,-0.46893,59.94
1.41,-0.013379,0.015954,-0.73388,-0.030995,0.0057666,81.356,-0.88565,0.63997,0.2617,8.0245,-0.46878,59.922
1.42,-0.021934,0.022431,-0.73125,0.047827,-0.0061261,81.955,-0.88603,0.6333,0.26048,8.0338,-0.46933,59.991
1.43,-0.032644,0.022653,-0.72878,0.10991,-0.015967,82.557,-0.89145,0.6161,0.25962,8.0197,-0.4685,59.886
1.44,-0.041626,0.016548,-0.72712,0.13327,-0.020342,83.16,-0.90332,0.60606,0.25901,8.0235,-0.46872,59.914
1.45,-0.045621,0.0063129,-0.72587,0.10958,-0.017518,83.764,-0.91477,0.60382,0.25855,8.0302,-0.46912,59.964
1.46,-0.043169,-0.0043881,-0.72413,0.047256,-0.0083981,84.366,-0.91945,0.60372,0.25776,8.037,-0.46952,60.015
1.47,-0.035155,-0.011656,-0.72163,-0.031636,0.0036993,84.966,-0.91973,0.59401,0.25671,8.0268,-0.46892,59.939
1.48,-0.024462,-0.012825,-0.71913,-0.099389,0.014556,85.567,-0.92362,0.58081,0.25569,8.0276,-0.46896,59.945
1.49,-0.01495,-0.0075045,-0.71738,-0.13221,0.020462,86.17,-0.93451,0.56766,0.25516,8.0235,-0.46873,59.914
1.5,-0.010086,0.0024042,-0.71619,-0.11833,0.019171,86.775,-0.94678,0.56321,0.25479,8.0268,-0.46892,59.939
1.51,-0.011654,0.01335,-0.71465,-0.062759,0.011003,87.377,-0.95303,0.56185,0.25399,8.027,-0.46893,59.941
1.52,-0.019078,0.021366,-0.71231,0.014838,-0.0010727,87.977,-0.95362,0.55653,0.25293,8.0287,-0.46903,59.953
1.53,-0.0297,0.023513,-0.70978,0.087229,-0.01281,88.577,-0.95615,0.54425,0.25193,8.0298,-0.4691,59.961
1.54,-0.039701,0.019027,-0.70795,0.129,-0.020214,89.18,-0.96576,0.52971,0.25146,8.0241,-0.46876,59.919
1.55,-0.045415,0.0095098,-0.70679,0.12522,-0.020562,89.784,-0.97848,0.52219,0.25098,8.0208,-0.46857,59.894
1.56,-0.044775,-0.0016307,-0.70543,0.077282,-0.013553,90.387,-0.98633,0.52212,0.25031,8.0271,-0.46894,59.941
1.57,-0.038002,-0.010373,-0.70326,0.0021914,-0.0017124,90.987,-0.98761,0.51929,0.24935,8.0332,-0.46929,59.987
1.58,-0.027511,-0.013521,-0.70075,-0.073715,0.010758,91.587,-0.98904,0.50939,0.24854,8.0396,-0.46967,60.035
1.59,-0.017062,-0.0099218,-0.69881,-0.12373,0.019595,92.191,-0.99718,0.49586,0.24826,8.0408,-0.46974,60.044
1.6,-0.010457,-0.00085938,-0.69764,-0.12994,0.021611,92.797,-1.0099,0.4878,0.24839,8.0422,-0.46982,60.054
1.61,-0.010149,0.010424,-0.69644,-0.090113,0.015886,93.401,-1.0193,0.48422,0.24817,8.0359,-0.46945,60.007
1.62,-0.016241,0.019843,-0.69445,-0.018545,0.0044706,94.002,-1.0215,0.48267,0.24753,8.0425,-0.46984,60.056
1.63,-0.026546,0.023938,-0.69195,0.059532,-0.0085279,94.603,-1.0222,0.47179,0.24677,8.0391,-0.46964,60.031
1.64,-0.037366,0.021217,-0.68991,0.11671,-0.018657,95.206,-1.0288,0.45766,0.24645,8.0387,-0.46962,60.028
1.65,-0.044766,0.012649,-0.68869,0.13257,-0.02232,95.811,-1.0413,0.44909,0.24653,8.0443,-0.46994,60.07
1.66,-0.046011,0.0012989,-0.68761,0.10148,-0.018027,96.416,-1.0519,0.4436,0.24642,8.0336,-0.46932,59.99
1.67,-0.040641,-0.0087354,-0.6858,0.034606,-0.0072657,97.018,-1.0554,0.44272,0.24582,8.0392,-0.46964,60.031
1.68,-0.030588,-0.013767,-0.68336,-0.044351,0.006053,97.617,-1.0557,0.43187,0.24488,8.0294,-0.46907,59.958
